1718016300000,69377.94000000,69413.75000000,69377.93000000,69408.48000000,36.73030000,1718016599999,2549177.66667240,2362,23.63214000,1640081.67783390,0
1718016600000,69408.48000000,69427.28000000,69408.48000000,69414.24000000,29.90291000,1718016899999,2075772.09504610,2013,15.34114000,1064922.73553410,0
1718016900000,69414.25000000,69440.00000000,69414.24000000,69439.99000000,21.91462000,1718017199999,1521579.40789220,1890,19.09143000,1325553.37480380,0
1718017200000,69439.99000000,69440.00000000,69414.24000000,69414.25000000,28.08667000,1718017499999,1950000.76167910,3194,9.56702000,664199.86664860,0
1718017500000,69414.24000000,69427.40000000,69388.07000000,69388.08000000,22.15620000,1718017799999,1537832.22314250,2498,10.65966000,739874.88652390,0
1718017800000,69388.07000000,69392.98000000,69364.74000000,69371.91000000,28.24292000,1718018099999,1959391.77559850,2240,14.71660000,1020981.73451930,0
1718018100000,69371.90000000,69387.32000000,69371.90000000,69380.65000000,16.29686000,1718018399999,1130670.85734030,1817,11.32935000,786013.62949260,0
1718018400000,69380.64000000,69410.00000000,69377.56000000,69380.00000000,24.74177000,1718018699999,1716807.15281830,2096,13.88906000,963706.15047910,0
1718018700000,69380.00000000,69380.01000000,69372.21000000,69372.21000000,10.12265000,1718018999999,702252.88888300,1744,5.18534000,359725.18846350,0
1718019000000,69372.22000000,69375.23000000,69337.02000000,69368.25000000,41.85811000,1718019299999,2903198.48340440,2548,15.73996000,1091600.79185210,0
1718019300000,69368.25000000,69440.00000000,69368.25000000,69439.99000000,63.17127000,1718019599999,4384423.10315990,3565,37.38041000,2594541.43985040,0
1718019600000,69440.00000000,69550.00000000,69439.99000000,69530.46000000,107.95592000,1718019899999,7503516.98286630,4374,84.77845000,5892048.18719530,0
1718019900000,69530.46000000,69546.52000000,69488.31000000,69488.31000000,83.51934000,1718020199999,5806151.95077870,2750,35.73431000,2484659.09894720,0
1718020200000,69488.31000000,69488.32000000,69450.61000000,69450.61000000,19.84502000,1718020499999,1378677.47016590,1718,7.89361000,548363.80912170,0
1718020500000,69450.61000000,69482.87000000,69441.04000000,69473.89000000,24.06502000,1718020799999,1671630.12419200,1895,12.86933000,893881.49516990,0
1718020800000,69473.89000000,69488.00000000,69400.29000000,69406.94000000,29.20575000,1718021099999,2027916.67088050,2788,8.27538000,574673.96318600,0
1718021100000,69406.93000000,69406.94000000,69355.04000000,69389.37000000,27.81022000,1718021399999,1929461.62177940,2720,15.64537000,1085378.99892580,0
1718021400000,69389.37000000,69419.67000000,69372.00000000,69372.01000000,59.57184000,1718021699999,4133922.64712600,4625,28.99819000,2012253.42734620,0
1718021700000,69372.01000000,69439.10000000,69368.94000000,69414.92000000,44.18861000,1718021999999,3066176.82573650,3418,29.91883000,2075941.58319670,0
1718022000000,69414.92000000,69473.39000000,69414.92000000,69473.38000000,25.43092000,1718022299999,1766024.86070650,2700,17.83212000,1238344.66313560,0
1718022300000,69473.38000000,69520.01000000,69473.38000000,69520.00000000,57.40464000,1718022599999,3989806.75901210,3012,40.11719000,2788240.75970430,0
1718022600000,69520.01000000,69520.01000000,69453.01000000,69453.02000000,36.40020000,1718022899999,2529211.63744390,3898,8.98120000,624049.34848460,0
1718022900000,69453.01000000,69453.02000000,69390.99000000,69410.00000000,43.45374000,1718023199999,3016436.38566800,2745,14.57664000,1011754.42336650,0
1718023200000,69410.00000000,69410.00000000,69393.12000000,69402.07000000,33.19712000,1718023499999,2304035.46917720,2160,18.77952000,1303347.77622730,0
1718023500000,69402.06000000,69465.27000000,69381.21000000,69448.39000000,39.67877000,1718023799999,2754983.92194130,2856,23.50460000,1631977.48470930,0
1718023800000,69448.39000000,69467.96000000,69448.39000000,69450.13000000,20.84614000,1718024099999,1447952.84079300,1924,9.67258000,671831.77146630,0
1718024100000,69450.14000000,69450.14000000,69331.55000000,69363.99000000,38.42656000,1718024399999,2666231.64778150,3126,13.95164000,967818.07396340,0
1718024400000,69364.00000000,69364.00000000,69291.28000000,69293.98000000,43.73603000,1718024699999,3031881.13445850,4124,13.30253000,922125.82848480,0
1718024700000,69293.97000000,69384.66000000,69283.55000000,69384.66000000,69.79637000,1718024999999,4839192.27339520,4351,54.90474000,3806806.80243760,0
